Name,Rating,Games,Result,Moves,CPL,MM,Sort Score,Analysis
mmjchess 2009.12.04,923,5,0,53,270,28,-242,A
mmjchess 2009.12.04,923,5,0,53,266,28,-238,B
Kkidplayer 2009.12.04,957,1,1,18,234,39,-195,A
Kkidplayer 2009.12.04,957,1,1,18,230,39,-191,B
uetuseuu 2009.09.23,992,1,1,14,368,43,-325,A
uetuseuu 2009.09.23,992,1,1,14,364,43,-321,B
niCeMoovez 2009.09.23,890,1,0,11,254,46,-208,A
niCeMoovez 2009.09.23,890,1,0,11,255,46,-209,B
kybrai 2009.12.17,854,1,0,28,176,29,-147,A
kybrai 2009.12.17,854,1,0,28,168,21,-147,B
japhet 2009.12.17,1067,1,1,23,123,48,-75,A
japhet 2009.12.17,1067,1,1,23,108,48,-60,B
BTX 2009.12.16,1029,1,0,12,195,8,-187,A
BTX 2009.12.16,1029,1,0,12,223,8,-215,B
Kkidplayer 2009.12.16,930,1,1,11,86,36,-50,A
Kkidplayer 2009.12.16,930,1,1,11,104,36,-68,B
lashaberulava 2009.12.09,1011,1,1,22,90,23,-67,A
lashaberulava 2009.12.09,1011,1,1,22,88,23,-65,B
Ifex 2009.09.19,1039,1,0,13,374,15,-359,A
Ifex 2009.09.19,1039,1,0,13,379,15,-364,B
Sokka 2009.09.15,1027,1,1,6,232,67,-165,A
Sokka 2009.09.15,1027,1,1,6,235,50,-185,B
nathy 2009.09.15,786,1,0,6,507,17,-490,A
nathy 2009.09.15,786,1,0,6,515,17,-498,B
kwe 2009.11.21,1036,2,1,20,322,35,-287,A
kwe 2009.11.21,1036,2,1,20,305,30,-275,B
mergall 2009.11.21,923,2,1,19,272,21,-251,A
mergall 2009.11.21,923,2,1,19,276,16,-260,B
Sawedoff 2009.09.23,1169,1,1,5,213,0,-213,A
Sawedoff 2009.09.23,1169,1,1,5,195,20,-175,B
tangelo 2009.09.23,821,1,0,9,381,33,-348,A
tangelo 2009.09.23,821,1,0,9,382,22,-360,B
notrightnow 2009.12.07,993,1,1,4,128,50,-78,A
notrightnow 2009.12.07,993,1,1,4,141,50,-91,B
ChessOwnU 2009.12.07,966,2,1,13,169,23,-146,A
ChessOwnU 2009.12.07,966,2,1,13,203,31,-172,B
nathy 2009.08.26,731,8,2,94,211,21,-190,A
nathy 2009.08.26,731,8,2,94,205,21,-184,B
Marcvz 2009.08.26,1045,1,1,10,172,30,-142,A
Marcvz 2009.08.26,1045,1,1,10,193,30,-163,B
gobemouche 2009.09.12,973,1,0,27,287,11,-276,A
gobemouche 2009.09.12,973,1,0,27,294,11,-283,B
Hazardo 2009.09.12,946,1,1,27,245,30,-215,A
Hazardo 2009.09.12,946,1,1,27,243,33,-210,B
gobemouche 2009.09.11,965,2,1,48,173,29,-144,A
gobemouche 2009.09.11,965,2,1,48,159,27,-132,B
Shridaren 2009.09.11,1005,1,1,8,82,25,-57,A
Shridaren 2009.09.11,1005,1,1,8,82,38,-44,B
Hazardo 2009.09.11,962,1,0,43,208,26,-182,A
Hazardo 2009.09.11,962,1,0,43,199,30,-169,B
TRADICIONAL 2009.09.06,1121,1,1,10,58,50,-8,A
TRADICIONAL 2009.09.06,1121,1,1,10,58,50,-8,B
Loran 2009.09.06,734,1,0,14,202,14,-188,A
Loran 2009.09.06,734,1,0,14,217,14,-203,B
lukeex 2009.12.14,1029,1,1,19,195,32,-163,A
lukeex 2009.12.14,1029,1,1,19,194,32,-162,B
Lovesin 2009.09.20,1142,1,0,4,230,25,-205,A
Lovesin 2009.09.20,1142,1,0,4,195,25,-170,B
Baskoot 2009.09.20,850,1,1,5,359,0,-359,A
Baskoot 2009.09.20,850,1,1,5,313,0,-313,B
nathy 2009.09.17,780,1,0,14,150,29,-121,A
nathy 2009.09.17,780,1,0,14,172,29,-143,B
dewie 2009.09.17,1065,1,1,13,238,31,-207,A
dewie 2009.09.17,1065,1,1,13,244,31,-213,B
chakmo 2009.12.09,951,1,0,16,294,12,-282,A
chakmo 2009.12.09,951,1,0,16,286,12,-274,B
robbienorma 2009.12.09,1045,1,1,15,223,33,-190,A
robbienorma 2009.12.09,1045,1,1,15,208,33,-175,B
chakmo 2009.12.07,947,1,1,17,287,41,-246,A
chakmo 2009.12.07,947,1,1,17,288,41,-247,B
hippyman 2009.12.07,934,2,0,44,364,27,-337,A
hippyman 2009.12.07,934,2,0,44,363,20,-343,B
azote 2009.08.03,1009,1,1,36,204,33,-171,A
azote 2009.08.03,1009,1,1,36,194,36,-158,B
MikiD 2009.12.06,961,2,2,13,71,38,-33,A
MikiD 2009.12.06,961,2,2,13,77,38,-39,B
ChessOwnU 2009.12.06,884,1,0,8,134,38,-96,A
ChessOwnU 2009.12.06,884,1,0,8,140,25,-115,B
guisbi 2009.12.07,965,2,1,34,337,29,-308,A
guisbi 2009.12.07,965,2,1,34,346,26,-320,B
Contranigma 2009.09.17,934,1,1,30,146,17,-129,A
Contranigma 2009.09.17,934,1,1,30,141,23,-118,B
mathspriyanka 2009.09.17,1060,1,0,28,121,32,-89,A
mathspriyanka 2009.09.17,1060,1,0,28,118,36,-82,B
Loran 2009.09.21,738,1,0,21,315,19,-296,A
Loran 2009.09.21,738,1,0,21,336,19,-317,B
Laskerson 2009.12.05,1031,1,1,17,319,24,-295,A
Laskerson 2009.12.05,1031,1,1,17,317,18,-299,B
hippyman 2009.12.05,905,1,0,17,260,35,-225,A
hippyman 2009.12.05,905,1,0,17,281,24,-257,B
HareBrain 2009.11.27,962,1,1,23,221,13,-208,A
HareBrain 2009.11.27,962,1,1,23,214,13,-201,B
Hempnotic 2009.11.27,997,1,0,19,265,26,-239,A
Hempnotic 2009.11.27,997,1,0,19,223,21,-202,B
duesse 2009.11.06,729,1,0,8,424,12,-412,A
duesse 2009.11.06,729,1,0,8,374,25,-349,B
planetchess 2009.11.06,1239,1,1,7,237,43,-194,A
planetchess 2009.11.06,1239,1,1,7,253,29,-224,B
tangelo 2009.09.20,849,1,0,39,336,20,-316,A
tangelo 2009.09.20,849,1,0,39,318,20,-298,B
gobemouche 2009.09.20,1014,1,1,34,226,21,-205,A
gobemouche 2009.09.20,1014,1,1,34,232,24,-208,B
SkyMeadow 2009.11.19,1112,1,1,11,393,9,-384,A
SkyMeadow 2009.11.19,1112,1,1,11,421,0,-421,B
weshoward 2009.11.19,886,1,0,16,586,19,-567,A
weshoward 2009.11.19,886,1,0,16,589,19,-570,B
SkyMeadow 2009.11.15,980,1,1,20,141,35,-106,A
SkyMeadow 2009.11.15,980,1,1,20,128,30,-98,B
Quien 2009.11.15,942,1,0,20,237,20,-217,A
Quien 2009.11.15,942,1,0,20,232,30,-202,B
Loran 2009.11.08,734,1,0,14,312,7,-305,A
Loran 2009.11.08,734,1,0,14,308,7,-301,B
pmineirov 2009.11.08,1109,1,1,12,158,42,-116,A
pmineirov 2009.11.08,1109,1,1,12,161,33,-128,B
nathy 2009.08.29,773,9,1,112,301,25,-276,A
nathy 2009.08.29,773,9,1,112,290,26,-264,B
CHIMOL 2009.08.29,958,1,1,5,407,0,-407,A
CHIMOL 2009.08.29,958,1,1,5,440,0,-440,B
nathy 2009.12.06,773,1,0,18,282,39,-243,A
nathy 2009.12.06,773,1,0,18,245,39,-206,B
Nopolis 2009.12.06,855,1,1,19,346,32,-314,A
Nopolis 2009.12.06,855,1,1,19,222,21,-201,B
gobemouche 2009.09.17,972,1,0,35,138,34,-104,A
gobemouche 2009.09.17,972,1,0,35,135,34,-101,B
stota 2009.09.17,972,2,1,48,119,25,-94,A
stota 2009.09.17,972,2,1,48,103,27,-76,B
MrWannaB 2009.09.14,942,1,1,6,30,67,37,A
MrWannaB 2009.09.14,942,1,1,6,22,83,61,B
Bhunt 2009.09.14,992,1,0,7,262,0,-262,A
Bhunt 2009.09.14,992,1,0,7,273,0,-273,B
nathy 2009.11.05,803,2,0,28,193,32,-161,A
nathy 2009.11.05,803,2,0,28,173,32,-141,B
SkyMeadow 2009.11.05,938,1,1,12,323,25,-298,A
SkyMeadow 2009.11.05,938,1,1,12,300,25,-275,B
Fukiyama 2009.12.12,1032,1,1,10,89,30,-59,A
Fukiyama 2009.12.12,1032,1,1,10,82,40,-42,B
hippyman 2009.12.12,872,1,0,12,222,33,-189,A
hippyman 2009.12.12,872,1,0,12,226,33,-193,B
SexyTime 2009.12.04,1091,2,2,14,169,36,-133,A
SexyTime 2009.12.04,1091,2,2,14,176,29,-147,B
berthusganja 2009.11.27,1081,1,1,21,388,33,-355,A
berthusganja 2009.11.27,1081,1,1,21,407,24,-383,B
fargeklatt 2009.11.27,920,2,0,28,310,29,-281,A
fargeklatt 2009.11.27,920,2,0,28,342,25,-317,B
Minkowsky 2009.11.26,1069,1,1,9,161,22,-139,A
Minkowsky 2009.11.26,1069,1,1,9,226,11,-215,B
fargeklatt 2009.11.26,922,3,1,29,313,21,-292,A
fargeklatt 2009.11.26,922,3,1,29,293,24,-269,B
stota 2009.09.14,971,1,0.5,48,172,25,-147,A
stota 2009.09.14,971,1,0.5,48,164,33,-131,B
kkj 2009.09.14,1026,1,0.5,48,175,27,-148,A
kkj 2009.09.14,1026,1,0.5,48,182,25,-157,B
Bhunt 2009.09.13,1012,1,0,17,293,12,-281,A
Bhunt 2009.09.13,1012,1,0,17,273,6,-267,B
gobemouche 2009.09.13,972,1,1,13,121,38,-83,A
gobemouche 2009.09.13,972,1,1,13,132,38,-94,B
LaurentDelaon 2009.12.09,1149,1,1,10,225,20,-205,A
LaurentDelaon 2009.12.09,1149,1,1,10,292,20,-272,B
duesse 2009.12.09,722,1,0,13,466,8,-458,A
duesse 2009.12.09,722,1,0,13,440,8,-432,B
kakenrni 2009.12.04,977,1,1,4,70,75,5,A
kakenrni 2009.12.04,977,1,1,4,50,50,0,B
jpjcalculator 2009.09.17,925,1,1,8,45,38,-7,A
jpjcalculator 2009.09.17,925,1,1,8,38,38,0,B
tangelo 2009.09.17,963,1,0,7,142,29,-113,A
tangelo 2009.09.17,963,1,0,7,143,14,-129,B
Loran 2009.09.12,724,1,0,9,249,22,-227,A
Loran 2009.09.12,724,1,0,9,259,11,-248,B
ziglag 2009.09.12,1199,1,1,8,169,25,-144,A
ziglag 2009.09.12,1199,1,1,8,157,38,-119,B
SkyMeadow 2009.11.26,1042,1,1,20,140,25,-115,A
SkyMeadow 2009.11.26,1042,1,1,20,164,25,-139,B
HareBrain 2009.11.26,951,1,0,25,303,24,-279,A
HareBrain 2009.11.26,951,1,0,25,314,24,-290,B
bluetac 2009.11.22,985,1,0,23,115,35,-80,A
bluetac 2009.11.22,985,1,0,23,131,30,-101,B
StarAsia 2009.11.22,982,1,1,21,64,33,-31,A
StarAsia 2009.11.22,982,1,1,21,72,33,-39,B
onexdata 2009.12.06,979,1,0,6,392,0,-392,A
onexdata 2009.12.06,979,1,0,6,376,0,-376,B
weshoward 2009.11.22,906,2,2,23,191,22,-169,A
weshoward 2009.11.22,906,2,2,23,193,17,-176,B
HareBrain 2009.11.22,1015,2,0,23,275,9,-266,A
HareBrain 2009.11.22,1015,2,0,23,289,9,-280,B
nathy 2009.11.09,792,6,1,61,270,23,-247,A
nathy 2009.11.09,792,6,1,61,284,21,-263,B
mawhin 2009.11.09,942,1,0,9,249,11,-238,A
mawhin 2009.11.09,942,1,0,9,242,11,-231,B
TheDuster 2009.11.11,913,1,1,18,186,22,-164,A
TheDuster 2009.11.11,913,1,1,18,182,28,-154,B
Azerath 2009.11.11,907,1,0,18,254,6,-248,A
Azerath 2009.11.11,907,1,0,18,260,11,-249,B
nathy 2009.09.18,774,1,0,17,143,24,-119,A
nathy 2009.09.18,774,1,0,17,110,29,-81,B
raysfan 2009.09.18,1017,1,1,16,36,50,14,A
raysfan 2009.09.18,1017,1,1,16,34,56,22,B
sccoach 2009.11.26,1004,2,1,21,232,29,-203,A
sccoach 2009.11.26,1004,2,1,21,241,29,-212,B
intellow 2009.11.21,966,2,0.5,61,170,31,-139,A
intellow 2009.11.21,966,2,0.5,61,162,36,-126,B
HareBrain 2009.11.21,995,2,1.5,61,168,33,-135,A
HareBrain 2009.11.21,995,2,1.5,61,161,38,-123,B
graphiboy 2009.11.09,1051,1,1,13,201,23,-178,A
graphiboy 2009.11.09,1051,1,1,13,210,23,-187,B
TheDuster 2009.10.31,894,2,1,20,162,40,-122,A
TheDuster 2009.10.31,894,2,1,20,164,35,-129,B
sccoach 2009.10.31,1070,2,1,23,263,35,-228,A
sccoach 2009.10.31,1070,2,1,23,235,30,-205,B
dadop 2009.11.02,1254,1,1,6,125,50,-75,A
dadop 2009.11.02,1254,1,1,6,122,50,-72,B
Loran 2009.11.02,737,1,0,7,286,14,-272,A
Loran 2009.11.02,737,1,0,7,281,14,-267,B
praxodes 2009.11.20,1124,1,1,61,180,33,-147,A
praxodes 2009.11.20,1124,1,1,61,180,38,-142,B
karpovasparov 2009.11.20,836,1,0,53,86,34,-52,A
karpovasparov 2009.11.20,836,1,0,53,78,42,-36,B
Admirn 2009.11.27,995,1,1,8,212,38,-174,A
Admirn 2009.11.27,995,1,1,8,223,38,-185,B
JBWALKER 2009.12.04,967,1,1,13,289,31,-258,A
JBWALKER 2009.12.04,967,1,1,13,272,31,-241,B
mergall 2009.11.29,961,1,1,11,127,18,-109,A
mergall 2009.11.29,961,1,1,11,107,18,-89,B
Phye 2009.11.29,1031,1,0,10,170,30,-140,A
Phye 2009.11.29,1031,1,0,10,141,40,-101,B
Ifex 2009.09.17,981,1,1,17,285,24,-261,A
Ifex 2009.09.17,981,1,1,17,259,24,-235,B
aixrad 2009.11.18,1015,1,1,3,154,100,-54,A
aixrad 2009.11.18,1015,1,1,3,143,67,-76,B
Kkidplayer 2009.11.18,971,1,0,5,445,20,-425,A
Kkidplayer 2009.11.18,971,1,0,5,440,20,-420,B
whowant 2009.08.29,1012,2,2,24,155,21,-134,A
whowant 2009.08.29,1012,2,2,24,162,21,-141,B
Nebri 2009.11.29,1092,1,1,9,88,56,-32,A
Nebri 2009.11.29,1092,1,1,9,90,67,-23,B
Plainzero 2009.11.29,847,1,0,10,210,10,-200,A
Plainzero 2009.11.29,847,1,0,10,211,10,-201,B
kardsplz 2009.11.26,937,1,0,30,107,40,-67,A
kardsplz 2009.11.26,937,1,0,30,111,33,-78,B
drinkingwater 2009.11.26,1029,1,1,28,77,50,-27,A
drinkingwater 2009.11.26,1029,1,1,28,76,43,-33,B
Quien 2009.11.30,942,1,1,11,275,27,-248,A
Quien 2009.11.30,942,1,1,11,261,18,-243,B
topherpalmtree 2009.11.30,914,1,0,10,190,20,-170,A
topherpalmtree 2009.11.30,914,1,0,10,167,20,-147,B
lowandbehold 2009.09.15,1012,1,1,26,237,35,-202,A
lowandbehold 2009.09.15,1012,1,1,26,234,31,-203,B
Bhunt 2009.09.15,987,1,0,28,296,25,-271,A
Bhunt 2009.09.15,987,1,0,28,254,21,-233,B
Tyzore 2009.10.28,937,2,0.5,37,147,19,-128,A
Tyzore 2009.10.28,937,2,0.5,37,145,24,-121,B
Hosed 2009.10.28,1031,2,1.5,36,75,44,-31,A
Hosed 2009.10.28,1031,2,1.5,36,81,42,-39,B
intellow 2009.08.28,1024,1,0.5,12,269,17,-252,A
intellow 2009.08.28,1024,1,0.5,12,259,17,-242,B
nathy 2009.08.28,755,5,1.5,62,317,18,-299,A
nathy 2009.08.28,755,5,1.5,62,321,19,-302,B
whowant 2009.08.27,971,3,2,45,313,36,-277,A
whowant 2009.08.27,971,3,2,45,312,27,-285,B
HareBrain 2009.08.27,917,1,0,14,247,36,-211,A
HareBrain 2009.08.27,917,1,0,14,197,36,-161,B
chessboyjazz 2009.11.25,1106,1,0.5,24,204,50,-154,A
chessboyjazz 2009.11.25,1106,1,0.5,24,219,46,-173,B
SGTMAJUSMC 2009.11.25,882,1,0.5,19,143,42,-101,A
SGTMAJUSMC 2009.11.25,882,1,0.5,19,126,37,-89,B
kardsplz 2009.11.08,994,2,0,51,193,24,-169,A
kardsplz 2009.11.08,994,2,0,51,189,22,-167,B
antharas 2009.11.08,1003,2,2,48,126,29,-97,A
antharas 2009.11.08,1003,2,2,48,122,27,-95,B
michaelhu 2009.09.04,1158,2,2,23,104,39,-65,A
michaelhu 2009.09.04,1158,2,2,23,102,43,-59,B
Loran 2009.09.04,752,2,0,27,196,19,-177,A
Loran 2009.09.04,752,2,0,27,197,26,-171,B
GaKK 2009.10.27,968,1,0,17,149,41,-108,A
GaKK 2009.10.27,968,1,0,17,157,29,-128,B
mdxp 2009.10.27,1006,2,1,29,230,31,-199,A
mdxp 2009.10.27,1006,2,1,29,231,24,-207,B
gobemouche 2009.08.28,955,2,0,21,170,24,-146,A
gobemouche 2009.08.28,955,2,0,21,171,24,-147,B
hailu 2009.08.28,961,1,1,10,79,50,-29,A
hailu 2009.08.28,961,1,1,10,71,50,-21,B
IanRemsen 2009.11.26,1085,1,0.5,17,186,29,-157,A
IanRemsen 2009.11.26,1085,1,0.5,17,191,35,-156,B
SGTMAJUSMC 2009.11.26,886,1,0.5,18,230,22,-208,A
SGTMAJUSMC 2009.11.26,886,1,0.5,18,259,22,-237,B
Sirenus 2009.09.13,1123,1,1,8,138,38,-100,A
Sirenus 2009.09.13,1123,1,1,8,198,25,-173,B
Contranigma 2009.09.13,876,1,0,10,318,20,-298,A
Contranigma 2009.09.13,876,1,0,10,350,10,-340,B
SkyMeadow 2009.11.16,984,2,2,31,269,23,-246,A
SkyMeadow 2009.11.16,984,2,2,31,266,32,-234,B
Quien 2009.11.16,920,1,0,9,674,0,-674,A
Quien 2009.11.16,920,1,0,9,653,0,-653,B
intellow 2009.11.09,934,1,1,12,272,17,-255,A
intellow 2009.11.09,934,1,1,12,282,25,-257,B
powerpass 2009.11.07,968,1,1,6,237,50,-187,A
powerpass 2009.11.07,968,1,1,6,218,50,-168,B
SkyMeadow 2009.11.07,955,1,0,8,370,12,-358,A
SkyMeadow 2009.11.07,955,1,0,8,359,12,-347,B
soffan 2009.11.05,1068,1,1,18,95,33,-62,A
soffan 2009.11.05,1068,1,1,18,90,39,-51,B
Marcvz 2009.09.07,1168,1,1,5,16,80,64,A
Marcvz 2009.09.07,1168,1,1,5,16,80,64,B
Loran 2009.09.07,731,2,0,14,221,0,-221,A
Loran 2009.09.07,731,2,0,14,207,0,-207,B
nathy 2009.09.16,783,1,0,8,365,12,-353,A
nathy 2009.09.16,783,1,0,8,407,25,-382,B
sarduspater 2009.09.16,1079,1,1,6,126,33,-93,A
sarduspater 2009.09.16,1079,1,1,6,137,33,-104,B
zEviscerator 2009.09.13,955,1,1,22,172,36,-136,A
zEviscerator 2009.09.13,955,1,1,22,174,36,-138,B
gwhatever 2009.09.13,945,1,0,23,238,22,-216,A
gwhatever 2009.09.13,945,1,0,23,233,22,-211,B
gobemouche 2009.09.10,965,1,0,9,512,0,-512,A
gobemouche 2009.09.10,965,1,0,9,526,0,-526,B
BeRelax 2009.09.10,1030,1,1,6,420,0,-420,A
BeRelax 2009.09.10,1030,1,1,6,448,0,-448,B
Gasparinho 2009.08.29,1028,2,2,28,180,36,-144,A
Gasparinho 2009.08.29,1028,2,2,28,221,32,-189,B
xDieInAFirex 2009.10.27,667,1,0,19,205,32,-173,A
xDieInAFirex 2009.10.27,667,1,0,19,209,32,-177,B
RichardJohnson 2009.10.27,1322,1,1,17,155,24,-131,A
RichardJohnson 2009.10.27,1322,1,1,17,160,24,-136,B
ironwutang 2009.08.27,841,2,1,19,256,16,-240,A
ironwutang 2009.08.27,841,2,1,19,252,21,-231,B
nathy 2009.11.17,778,1,0,19,133,21,-112,A
nathy 2009.11.17,778,1,0,19,159,21,-138,B
Phye 2009.11.17,1008,1,1,17,67,65,-2,A
Phye 2009.11.17,1008,1,1,17,78,65,-13,B
niCeMoovez 2009.10.29,902,2,1,31,288,23,-265,A
niCeMoovez 2009.10.29,902,2,1,31,254,23,-231,B
BrootFaus 2009.10.29,1003,2,1,29,324,28,-296,A
BrootFaus 2009.10.29,1003,2,1,29,322,28,-294,B
drewblastoff 2009.09.13,957,1,1,12,245,17,-228,A
drewblastoff 2009.09.13,957,1,1,12,258,17,-241,B
nathy 2009.09.13,792,1,0,13,319,38,-281,A
nathy 2009.09.13,792,1,0,13,332,38,-294,B
mergall 2009.11.17,919,1,1,8,43,62,19,A
mergall 2009.11.17,919,1,1,8,63,50,-13,B
SkyMeadow 2009.11.17,1016,1,0,9,233,22,-211,A
SkyMeadow 2009.11.17,1016,1,0,9,236,33,-203,B
Loran 2009.11.14,727,2,0,15,293,33,-260,A
Loran 2009.11.14,727,2,0,15,311,27,-284,B
hedgardo 2009.11.14,1187,2,2,12,81,42,-39,A
hedgardo 2009.11.14,1187,2,2,12,81,42,-39,B
sarduspater 2009.11.09,1037,3,3,21,227,43,-184,A
sarduspater 2009.11.09,1037,3,3,21,233,48,-185,B
timeToLive 2009.09.11,1077,1,1,14,56,21,-35,A
timeToLive 2009.09.11,1077,1,1,14,66,14,-52,B
SeanMohsin 2009.09.11,889,1,0,14,131,21,-110,A
SeanMohsin 2009.09.11,889,1,0,14,133,36,-97,B
thotthescribe 2009.09.08,1097,1,1,9,114,33,-81,A
thotthescribe 2009.09.08,1097,1,1,9,108,33,-75,B
Contranigma 2009.09.08,891,1,0,10,285,10,-275,A
Contranigma 2009.09.08,891,1,0,10,297,10,-287,B
mrdigital 2009.09.05,1177,2,2,9,93,33,-60,A
mrdigital 2009.09.05,1177,2,2,9,72,44,-28,B
Loran 2009.09.05,743,3,0,22,422,41,-381,A
Loran 2009.09.05,743,3,0,22,433,32,-401,B
LaurentDelaon 2009.09.05,1075,1,1,7,393,14,-379,A
LaurentDelaon 2009.09.05,1075,1,1,7,407,14,-393,B
nathy 2009.09.05,781,1,0,7,496,29,-467,A
nathy 2009.09.05,781,1,0,7,505,29,-476,B
mdxp 2009.10.28,1018,1,1,13,127,31,-96,A
mdxp 2009.10.28,1018,1,1,13,112,38,-74,B
SkyMeadow 2009.10.28,923,2,1,38,201,34,-167,A
SkyMeadow 2009.10.28,923,2,1,38,167,34,-133,B
joulu 2009.08.28,835,1,1,8,126,38,-88,A
joulu 2009.08.28,835,1,1,8,132,38,-94,B
Hazardo 2009.08.28,963,1,0,7,166,29,-137,A
Hazardo 2009.08.28,963,1,0,7,184,29,-155,B
mergall 2009.11.16,972,1,0,20,85,30,-55,A
mergall 2009.11.16,972,1,0,20,93,25,-68,B
drewblastoff 2009.09.11,1007,1,1,20,216,30,-186,A
drewblastoff 2009.09.11,1007,1,1,20,153,40,-113,B
niCeMoovez 2009.09.11,921,1,0,24,263,25,-238,A
niCeMoovez 2009.09.11,921,1,0,24,244,25,-219,B
jiamenguk 2009.11.12,1115,1,1,4,192,50,-142,A
jiamenguk 2009.11.12,1115,1,1,4,164,25,-139,B
BattlerV 2009.11.12,870,1,0,5,429,20,-409,A
BattlerV 2009.11.12,870,1,0,5,426,20,-406,B
Hosed 2009.11.04,1035,1,1,7,75,43,-32,A
Hosed 2009.11.04,1035,1,1,7,77,43,-34,B
SkyMeadow 2009.11.04,947,1,0,7,219,0,-219,A
SkyMeadow 2009.11.04,947,1,0,7,212,0,-212,B
ktinfl 2009.10.27,858,1,0,17,228,24,-204,A
ktinfl 2009.10.27,858,1,0,17,207,6,-201,B
biondy 2009.10.27,1019,2,1,29,195,28,-167,A
biondy 2009.10.27,1019,2,1,29,189,24,-165,B
gobemouche 2009.10.12,915,2,1,41,280,24,-256,A
gobemouche 2009.10.12,915,2,1,41,235,24,-211,B
MaximilliannKidd 2009.10.12,1056,1,1,22,194,18,-176,A
MaximilliannKidd 2009.10.12,1056,1,1,22,190,14,-176,B
fargeklatt 2009.11.14,1049,1,1,5,302,20,-282,A
fargeklatt 2009.11.14,1049,1,1,5,272,20,-252,B
ACGD 2009.11.14,888,1,0,3,127,67,-60,A
ACGD 2009.11.14,888,1,0,3,138,33,-105,B
ktinfl 2009.11.01,841,1,1,21,277,48,-229,A
ktinfl 2009.11.01,841,1,1,21,247,48,-199,B
SkyMeadow 2009.11.01,919,1,0,25,393,32,-361,A
SkyMeadow 2009.11.01,919,1,0,25,414,28,-386,B
intellow 2009.11.14,939,1,0,15,218,27,-191,A
intellow 2009.11.14,939,1,0,15,234,20,-214,B
Phye 2009.11.14,1008,1,1,15,227,13,-214,A
Phye 2009.11.14,1008,1,1,15,230,20,-210,B
tangelo 2009.09.10,934,1,0,15,189,13,-176,A
tangelo 2009.09.10,934,1,0,15,180,20,-160,B
phuziOn 2009.09.10,965,1,1,11,138,46,-92,A
phuziOn 2009.09.10,965,1,1,11,139,46,-93,B
saipanislandboy 2009.10.30,721,1,0,8,336,12,-324,A
saipanislandboy 2009.10.30,721,1,0,8,352,0,-352,B
chagf 2009.10.30,1052,1,1,8,162,25,-137,A
chagf 2009.10.30,1052,1,1,8,205,0,-205,B
bennywalsh 2009.08.30,1047,2,2,29,213,17,-196,A
bennywalsh 2009.08.30,1047,2,2,29,191,24,-167,B
nathy 2009.08.30,793,5,0,74,270,26,-244,A
nathy 2009.08.30,793,5,0,74,281,26,-255,B
MasterBelch 2009.10.20,888,1,0,16,141,12,-129,A
MasterBelch 2009.10.20,888,1,0,16,151,12,-139,B
kkj 2009.10.20,1053,1,1,15,95,40,-55,A
kkj 2009.10.20,1053,1,1,15,101,40,-61,B
kinkobel 2009.11.07,1038,1,0.5,32,209,12,-197,A
kinkobel 2009.11.07,1038,1,0.5,32,222,9,-213,B
HareBrain 2009.11.07,957,1,0.5,31,173,19,-154,A
HareBrain 2009.11.07,957,1,0.5,31,182,19,-163,B
Hazardo 2009.11.06,1029,1,1,6,174,33,-141,A
Hazardo 2009.11.06,1029,1,1,6,175,33,-142,B
intellow 2009.11.06,936,1,0,5,67,60,-7,A
intellow 2009.11.06,936,1,0,5,74,60,-14,B
drunkindurham 2009.09.07,1264,1,1,9,48,44,-4,A
drunkindurham 2009.09.07,1264,1,1,9,49,33,-16,B
ElectronTheory 2009.09.05,1153,1,1,10,385,40,-345,A
ElectronTheory 2009.09.05,1153,1,1,10,226,50,-176,B
gobemouche 2009.10.31,957,1,0.5,23,229,22,-207,A
gobemouche 2009.10.31,957,1,0.5,23,197,22,-175,B
intellow 2009.10.31,904,1,0.5,24,248,21,-227,A
intellow 2009.10.31,904,1,0.5,24,219,21,-198,B
SameerMalik 2009.09.05,1047,1,1,8,55,50,-5,A
SameerMalik 2009.09.05,1047,1,1,8,52,50,-2,B
GMenBigBlue 2009.09.05,916,1,0,8,248,0,-248,A
GMenBigBlue 2009.09.05,916,1,0,8,231,0,-231,B
whowant 2009.08.30,1011,2,2,23,171,39,-132,A
whowant 2009.08.30,1011,2,2,23,174,35,-139,B
nathy 2009.08.31,781,1,0,11,161,46,-115,A
nathy 2009.08.31,781,1,0,11,178,36,-142,B
LaurentDelaon 2009.08.31,1099,1,1,10,28,80,52,A
LaurentDelaon 2009.08.31,1099,1,1,10,31,70,39,B
gwhatever 2009.09.09,942,1,0,27,141,26,-115,A
gwhatever 2009.09.09,942,1,0,27,136,33,-103,B
sammakkon 2009.09.09,1029,1,1,27,113,37,-76,A
sammakkon 2009.09.09,1029,1,1,27,115,44,-71,B
SkyMeadow 2009.10.27,936,4,2,47,247,19,-228,A
SkyMeadow 2009.10.27,936,4,2,47,228,19,-209,B
smalldreams 2009.08.29,1099,1,1,3,86,67,-19,A
smalldreams 2009.08.29,1099,1,1,3,39,67,28,B
gobemouche 2009.10.23,980,2,1,23,118,61,-57,A
gobemouche 2009.10.23,980,2,1,23,119,44,-75,B
MasterBelch 2009.10.23,1018,2,1,22,254,36,-218,A
MasterBelch 2009.10.23,1018,2,1,22,253,27,-226,B
Giully 2009.10.27,1048,1,1,8,53,38,-15,A
Giully 2009.10.27,1048,1,1,8,46,50,4,B
pendaggie 2009.10.25,899,1,0,6,145,17,-128,A
